id,Age,Job,Marital,Education,Default,Balance,Housing,Loan,Contact,Day,Month,Duration,Campaign,Pdays,Previous,Poutcome,Y
10786,43,technician,married,secondary,no,1865,yes,no,cellular,17,nov,155,1,186,1,failure,1
10787,48,technician,married,secondary,no,17,yes,yes,cellular,17,nov,81,1,-1,0,unknown,1
10788,40,technician,married,secondary,no,17,no,no,telephone,17,nov,192,1,-1,0,unknown,3
10789,43,management,married,tertiary,no,0,yes,no,cellular,17,nov,110,1,-1,0,unknown,1
10790,57,blue-collar,married,secondary,no,1540,yes,no,cellular,17,nov,564,1,-1,0,unknown,2
10791,31,entrepreneur,single,tertiary,no,1454,no,no,cellular,17,nov,377,1,-1,0,unknown,0
10792,57,retired,married,secondary,no,1749,no,no,cellular,17,nov,288,2,-1,0,unknown,2
10793,39,management,married,secondary,no,313,yes,no,cellular,17,nov,125,1,-1,0,unknown,1
10794,33,admin.,married,secondary,no,0,yes,no,cellular,17,nov,78,1,-1,0,unknown,0
10795,38,management,married,tertiary,no,1875,no,no,cellular,17,nov,286,1,-1,0,unknown,3
10796,51,technician,married,tertiary,no,0,no,no,telephone,17,nov,81,1,-1,0,unknown,3
10797,55,management,married,secondary,no,2410,yes,no,cellular,17,nov,135,1,-1,0,unknown,1
10798,50,management,married,secondary,no,633,no,yes,telephone,17,nov,302,1,111,6,failure,3
10799,42,technician,single,tertiary,no,35,yes,yes,cellular,17,nov,38,1,115,5,other,1
10800,38,entrepreneur,married,secondary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,1
10801,47,blue-collar,married,secondary,no,4403,yes,yes,unknown,17,nov,81,1,-1,0,unknown,1
10802,42,technician,married,secondary,no,69,yes,yes,cellular,17,nov,55,1,-1,0,unknown,1
10803,56,retired,married,secondary,no,2749,yes,yes,cellular,17,nov,38,1,172,2,failure,2
10804,55,management,married,tertiary,no,926,yes,no,cellular,17,nov,309,1,-1,0,unknown,1
10805,48,technician,married,secondary,no,32,yes,yes,cellular,17,nov,110,2,-1,0,unknown,1
10806,54,blue-collar,married,secondary,no,0,no,no,telephone,17,nov,483,1,-1,0,unknown,3
10807,58,management,married,tertiary,no,7387,no,no,telephone,17,nov,85,1,-1,0,unknown,2
10808,45,technician,married,secondary,no,1415,yes,no,cellular,17,nov,483,1,116,1,failure,1
10809,46,technician,single,tertiary,no,1448,no,no,cellular,17,nov,292,1,-1,0,unknown,3
10810,58,management,divorced,tertiary,no,0,no,no,cellular,17,nov,107,1,-1,0,unknown,3
10811,39,management,married,tertiary,no,500,yes,no,cellular,17,nov,257,1,178,2,other,1
10812,36,management,married,tertiary,no,5057,yes,no,cellular,17,nov,70,1,166,10,failure,1
10813,34,student,single,unknown,no,5827,no,no,cellular,17,nov,97,2,-1,0,unknown,0
10814,41,management,single,tertiary,no,3013,yes,no,cellular,17,nov,150,1,-1,0,unknown,1
10815,59,admin.,married,unknown,no,283,no,yes,unknown,17,nov,300,1,-1,0,unknown,3
10816,40,management,married,tertiary,no,5010,no,no,cellular,17,nov,49,1,-1,0,unknown,3
10817,58,admin.,married,secondary,no,4962,no,yes,cellular,17,nov,112,1,-1,0,unknown,2
10818,56,retired,married,secondary,no,450,no,no,telephone,17,nov,16,1,-1,0,unknown,3
10819,34,housemaid,married,tertiary,no,1265,yes,no,cellular,17,nov,118,1,164,3,failure,0
10820,57,admin.,single,secondary,no,738,no,no,cellular,17,nov,56,1,-1,0,unknown,3
10821,54,admin.,married,secondary,no,191,yes,yes,telephone,17,nov,44,1,-1,0,unknown,1
10822,51,services,divorced,secondary,no,518,yes,no,telephone,17,nov,76,1,-1,0,unknown,1
10823,56,management,married,primary,no,-155,yes,no,cellular,17,nov,282,1,-1,0,unknown,3
10824,59,management,married,tertiary,no,0,no,no,cellular,17,nov,90,2,110,2,failure,3
10825,52,admin.,divorced,secondary,no,48,no,yes,cellular,17,nov,591,1,-1,0,unknown,3
10826,53,services,married,secondary,no,1364,no,no,cellular,17,nov,508,1,115,1,failure,3
10827,42,self-employed,married,secondary,no,5564,no,no,cellular,17,nov,560,2,-1,0,unknown,3
10828,53,management,single,tertiary,no,720,yes,no,unknown,17,nov,99,1,-1,0,unknown,1
10829,54,management,married,tertiary,no,14107,no,no,cellular,17,nov,98,1,-1,0,unknown,3
10830,56,management,divorced,tertiary,no,2126,yes,no,cellular,17,nov,131,1,-1,0,unknown,2
10831,46,management,single,tertiary,no,46,no,yes,cellular,17,nov,80,1,152,1,failure,3
10832,52,retired,married,secondary,no,5423,no,yes,cellular,17,nov,93,1,115,1,failure,3
10833,41,unemployed,divorced,tertiary,no,-198,yes,no,cellular,17,nov,165,1,-1,0,unknown,1
10834,40,technician,divorced,tertiary,no,1871,yes,no,cellular,17,nov,64,1,-1,0,unknown,1
10835,51,blue-collar,married,secondary,no,-355,yes,yes,cellular,17,nov,122,2,-1,0,unknown,1
10836,47,management,married,tertiary,no,3505,no,no,cellular,17,nov,434,2,-1,0,unknown,3
10837,50,admin.,married,secondary,no,1575,no,no,cellular,17,nov,407,1,-1,0,unknown,3
10838,56,technician,divorced,secondary,no,689,yes,no,cellular,17,nov,110,1,103,4,failure,3
10839,49,management,divorced,tertiary,no,2370,yes,yes,unknown,17,nov,56,1,103,2,other,1
10840,42,management,single,tertiary,no,328,yes,yes,cellular,17,nov,125,1,-1,0,unknown,1
10841,53,admin.,married,secondary,no,1661,yes,yes,cellular,17,nov,85,1,-1,0,unknown,1
10842,43,technician,single,secondary,no,463,yes,no,cellular,17,nov,266,2,-1,0,unknown,1
10843,59,retired,married,tertiary,no,135,yes,no,unknown,17,nov,94,1,-1,0,unknown,3
10844,45,management,married,tertiary,no,77,yes,no,cellular,17,nov,59,1,-1,0,unknown,1
10845,36,self-employed,married,tertiary,no,7343,no,no,cellular,17,nov,78,1,-1,0,unknown,3
10846,58,management,divorced,tertiary,no,315,yes,no,cellular,17,nov,62,2,-1,0,unknown,3
10847,31,admin.,single,tertiary,no,0,no,no,cellular,17,nov,173,1,-1,0,unknown,0
10848,34,management,single,tertiary,no,621,yes,no,cellular,17,nov,97,1,-1,0,unknown,0
10849,48,blue-collar,married,secondary,no,1039,yes,no,cellular,17,nov,581,1,-1,0,unknown,1
10850,47,blue-collar,married,secondary,no,33,no,no,telephone,17,nov,27,1,-1,0,unknown,3
10851,31,management,married,tertiary,no,898,no,no,cellular,17,nov,578,1,-1,0,unknown,0
10852,47,management,married,tertiary,no,2919,yes,no,cellular,17,nov,153,1,-1,0,unknown,1
10853,40,technician,married,secondary,no,1952,yes,no,cellular,17,nov,310,1,-1,0,unknown,1
10854,59,retired,divorced,secondary,no,514,yes,no,cellular,17,nov,573,1,188,1,other,3
10855,30,management,single,tertiary,no,1435,yes,no,cellular,17,nov,104,3,-1,0,unknown,0
10856,41,technician,divorced,secondary,no,0,yes,no,cellular,17,nov,386,2,-1,0,unknown,1
10857,59,management,married,primary,no,252,yes,yes,cellular,17,nov,138,1,175,2,failure,3
10858,43,technician,divorced,secondary,no,-36,yes,no,cellular,17,nov,190,1,104,1,failure,1
10859,46,technician,married,secondary,no,0,yes,no,cellular,17,nov,96,1,-1,0,unknown,1
10860,57,admin.,married,secondary,no,92,no,yes,cellular,17,nov,49,3,-1,0,unknown,3
10861,42,unemployed,married,secondary,no,4544,no,no,cellular,17,nov,77,2,-1,0,unknown,3
10862,43,entrepreneur,married,tertiary,no,0,yes,no,cellular,17,nov,105,1,-1,0,unknown,1
10863,37,technician,married,secondary,no,344,yes,yes,cellular,17,nov,56,1,-1,0,unknown,1
10864,40,management,single,tertiary,no,0,no,yes,cellular,17,nov,657,1,-1,0,unknown,3
10865,48,management,married,primary,no,427,no,no,cellular,17,nov,62,1,-1,0,unknown,3
10866,42,technician,married,tertiary,no,14282,yes,no,cellular,17,nov,77,1,103,4,success,1
10867,45,admin.,divorced,secondary,no,0,yes,no,cellular,17,nov,102,1,-1,0,unknown,1
10868,43,admin.,married,tertiary,no,279,yes,no,cellular,17,nov,111,1,-1,0,unknown,1
10869,58,retired,divorced,secondary,no,-370,no,no,cellular,17,nov,1449,1,-1,0,unknown,3
10870,54,unemployed,single,secondary,no,380,no,no,cellular,17,nov,696,2,-1,0,unknown,3
10871,35,management,married,tertiary,no,209,yes,no,cellular,17,nov,188,1,-1,0,unknown,1
10872,36,management,married,tertiary,no,441,yes,yes,cellular,17,nov,160,2,-1,0,unknown,1
10873,45,unemployed,single,secondary,no,0,yes,no,cellular,17,nov,113,2,-1,0,unknown,1
10874,44,admin.,married,secondary,no,4826,yes,no,cellular,17,nov,102,1,185,4,other,1
10875,42,services,married,secondary,no,1048,yes,no,cellular,17,nov,71,1,186,1,failure,1
10876,54,services,divorced,secondary,no,2398,yes,no,cellular,17,nov,73,1,-1,0,unknown,1
10877,45,services,married,secondary,no,4005,yes,no,cellular,17,nov,141,1,-1,0,unknown,1
10878,36,services,married,secondary,no,0,no,no,cellular,17,nov,94,1,-1,0,unknown,3
10879,35,services,single,secondary,no,2223,no,no,cellular,17,nov,499,3,-1,0,unknown,3
10880,41,technician,married,secondary,no,112,yes,no,cellular,17,nov,1081,1,131,1,failure,1
10881,32,management,single,tertiary,no,0,yes,yes,cellular,17,nov,107,2,-1,0,unknown,3
10882,41,technician,married,secondary,no,3029,yes,no,cellular,17,nov,251,2,-1,0,unknown,1
10883,56,management,married,primary,no,13,no,no,cellular,17,nov,240,1,-1,0,unknown,3
10884,56,management,divorced,tertiary,no,968,no,no,cellular,17,nov,105,1,-1,0,unknown,3
10885,44,blue-collar,married,secondary,no,508,yes,no,cellular,17,nov,158,1,-1,0,unknown,1
10886,58,management,divorced,secondary,no,321,no,yes,cellular,17,nov,254,2,-1,0,unknown,3
10887,42,entrepreneur,married,tertiary,no,373,no,no,cellular,17,nov,174,1,154,3,failure,3
10888,38,management,married,secondary,no,3840,yes,yes,cellular,17,nov,62,1,-1,0,unknown,1
10889,45,technician,married,secondary,no,2020,yes,no,cellular,17,nov,62,1,131,1,failure,1
10890,35,entrepreneur,married,secondary,no,24,yes,no,cellular,17,nov,128,1,181,1,failure,1
10891,46,admin.,divorced,secondary,no,-637,yes,no,cellular,17,nov,153,1,-1,0,unknown,1
10892,38,management,married,tertiary,no,425,yes,no,cellular,17,nov,240,1,181,1,failure,1
10893,47,technician,married,secondary,no,80,no,yes,cellular,17,nov,74,1,145,1,failure,3
10894,56,management,married,tertiary,no,935,yes,no,cellular,17,nov,140,1,-1,0,unknown,3
10895,33,admin.,married,tertiary,no,585,yes,no,cellular,17,nov,131,1,-1,0,unknown,0
10896,52,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,117,2,-1,0,unknown,1
10897,48,management,divorced,tertiary,no,757,yes,no,cellular,17,nov,90,1,-1,0,unknown,1
10898,43,self-employed,married,secondary,no,634,yes,no,cellular,17,nov,65,1,131,1,failure,1
10899,33,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,809,3,181,1,other,0
10900,42,unemployed,married,unknown,no,970,yes,no,telephone,17,nov,725,1,119,10,success,1
10901,52,management,married,tertiary,no,0,yes,no,cellular,17,nov,164,2,-1,0,unknown,1
10902,55,retired,married,secondary,no,1504,yes,yes,cellular,17,nov,761,1,-1,0,unknown,1
10903,38,management,single,tertiary,no,0,yes,no,cellular,17,nov,213,2,-1,0,unknown,1
10904,54,management,married,tertiary,no,-1415,yes,yes,cellular,17,nov,135,1,-1,0,unknown,1
10905,56,management,married,tertiary,no,0,no,no,cellular,17,nov,194,1,-1,0,unknown,3
10906,54,services,married,secondary,no,2719,yes,no,cellular,17,nov,166,2,171,2,failure,1
10907,45,self-employed,married,tertiary,no,0,yes,no,cellular,17,nov,134,1,-1,0,unknown,1
10908,42,blue-collar,married,secondary,no,1657,yes,yes,cellular,17,nov,155,1,-1,0,unknown,1
10909,46,entrepreneur,divorced,tertiary,no,567,yes,no,cellular,17,nov,554,2,-1,0,unknown,1
10910,56,management,divorced,tertiary,no,722,no,no,cellular,17,nov,218,2,-1,0,unknown,3
10911,59,management,married,tertiary,no,1783,no,yes,cellular,17,nov,540,2,-1,0,unknown,2
10912,51,management,married,tertiary,no,248,yes,yes,cellular,17,nov,139,2,126,3,failure,1
10913,44,management,married,tertiary,no,226,yes,no,cellular,17,nov,76,3,-1,0,unknown,1
10914,36,admin.,married,secondary,no,746,yes,no,cellular,17,nov,581,3,-1,0,unknown,1
10915,42,technician,single,secondary,no,-15,no,no,cellular,17,nov,89,1,145,1,failure,3
10916,40,services,married,secondary,no,28,no,no,telephone,17,nov,48,1,-1,0,unknown,3
10917,48,management,married,tertiary,no,5326,no,no,cellular,17,nov,116,2,-1,0,unknown,3
10918,48,management,divorced,tertiary,no,1144,yes,no,cellular,17,nov,78,1,-1,0,unknown,1
10919,50,admin.,married,unknown,no,4861,no,no,cellular,17,nov,256,2,-1,0,unknown,3
10920,43,admin.,married,secondary,no,2576,yes,no,cellular,17,nov,143,2,-1,0,unknown,1
10921,52,management,married,tertiary,no,1319,yes,no,cellular,17,nov,113,1,-1,0,unknown,1
10922,38,blue-collar,single,secondary,no,1012,yes,yes,telephone,17,nov,69,1,-1,0,unknown,1
10923,59,self-employed,married,tertiary,no,34247,yes,no,cellular,17,nov,66,2,-1,0,unknown,2
10924,55,technician,married,tertiary,no,0,no,no,cellular,17,nov,501,1,-1,0,unknown,3
10925,36,management,divorced,tertiary,no,3837,yes,no,cellular,17,nov,184,1,193,1,success,1
10926,35,entrepreneur,single,tertiary,no,16,no,no,cellular,17,nov,158,2,-1,0,unknown,3
10927,37,admin.,married,tertiary,no,0,yes,no,cellular,17,nov,65,2,119,1,failure,1
10928,59,management,divorced,tertiary,no,3552,yes,no,cellular,17,nov,690,1,123,7,other,2
10929,37,admin.,married,secondary,no,131,no,no,cellular,17,nov,48,2,-1,0,unknown,3
10930,33,self-employed,single,tertiary,no,2155,no,no,cellular,17,nov,295,1,-1,0,unknown,0
10931,35,self-employed,married,tertiary,no,560,yes,no,cellular,17,nov,46,1,-1,0,unknown,1
10932,43,housemaid,married,primary,no,0,no,yes,cellular,17,nov,836,1,129,2,failure,3
10933,51,blue-collar,married,primary,no,230,yes,no,cellular,17,nov,174,1,195,1,failure,1
10934,56,management,married,tertiary,no,505,yes,yes,cellular,17,nov,171,1,172,2,failure,3
10935,44,blue-collar,married,primary,no,93,yes,no,cellular,17,nov,230,1,-1,0,unknown,1
10936,44,services,married,secondary,no,3843,yes,no,cellular,17,nov,70,1,150,2,other,1
10937,48,retired,married,secondary,no,264,yes,yes,cellular,17,nov,107,2,-1,0,unknown,1
10938,58,management,married,tertiary,no,1831,no,no,cellular,17,nov,1531,1,-1,0,unknown,2
10939,47,technician,married,secondary,no,734,yes,no,cellular,17,nov,92,3,-1,0,unknown,1
10940,37,management,married,tertiary,no,620,yes,no,cellular,17,nov,93,3,-1,0,unknown,1
10941,39,self-employed,married,tertiary,no,5,yes,no,cellular,17,nov,118,2,131,1,other,1
10942,31,technician,married,secondary,no,0,yes,no,cellular,17,nov,326,2,-1,0,unknown,0
10943,41,management,married,tertiary,no,653,yes,no,telephone,17,nov,60,2,-1,0,unknown,1
10944,43,blue-collar,married,secondary,no,-210,yes,no,cellular,17,nov,523,2,-1,0,unknown,1
10945,38,blue-collar,married,primary,no,0,yes,no,cellular,17,nov,78,2,193,2,failure,1
10946,49,admin.,married,secondary,no,1058,no,no,telephone,17,nov,291,3,-1,0,unknown,3
10947,38,management,single,tertiary,no,11971,yes,no,unknown,17,nov,609,2,101,3,failure,1
10948,41,management,single,tertiary,no,7595,no,no,cellular,17,nov,1121,2,-1,0,unknown,3
10949,56,housemaid,married,primary,no,1168,no,no,telephone,17,nov,673,2,-1,0,unknown,2
10950,41,blue-collar,married,secondary,no,271,yes,no,cellular,17,nov,148,2,172,2,failure,1
10951,55,entrepreneur,married,secondary,no,653,yes,no,cellular,17,nov,193,2,186,1,failure,1
10952,40,management,married,tertiary,no,486,yes,yes,cellular,17,nov,69,2,-1,0,unknown,1
10953,50,technician,married,secondary,no,2242,no,no,cellular,17,nov,170,2,-1,0,unknown,3
10954,38,technician,single,secondary,no,1255,yes,no,cellular,17,nov,151,2,171,2,failure,1
10955,52,blue-collar,married,unknown,no,2171,yes,no,cellular,17,nov,567,2,-1,0,unknown,1
10956,43,management,married,tertiary,no,0,yes,no,cellular,17,nov,360,2,-1,0,unknown,1
10957,49,blue-collar,divorced,secondary,no,23,no,no,cellular,17,nov,221,2,-1,0,unknown,3
10958,42,unemployed,married,primary,no,2636,no,no,cellular,17,nov,178,2,151,1,failure,3
10959,50,admin.,married,secondary,no,1241,yes,yes,telephone,17,nov,49,2,-1,0,unknown,1
10960,34,unemployed,single,secondary,no,0,no,no,cellular,17,nov,63,2,-1,0,unknown,0
10961,51,management,single,tertiary,no,2139,no,no,cellular,17,nov,176,2,-1,0,unknown,3
10962,57,management,married,secondary,no,1502,no,no,telephone,17,nov,340,2,109,11,failure,2
10963,36,management,married,tertiary,no,7,yes,no,cellular,17,nov,501,2,-1,0,unknown,1
10964,48,admin.,married,secondary,no,2707,no,no,cellular,17,nov,212,2,-1,0,unknown,3
10965,44,management,single,secondary,no,3684,yes,no,cellular,17,nov,35,3,-1,0,unknown,1
10966,30,technician,single,secondary,no,426,yes,no,telephone,17,nov,127,4,111,6,failure,0
10967,50,management,divorced,tertiary,no,299,no,no,cellular,17,nov,666,3,-1,0,unknown,3
10968,40,admin.,married,secondary,no,1565,yes,yes,cellular,17,nov,288,2,-1,0,unknown,1
10969,52,technician,divorced,secondary,no,0,no,no,telephone,17,nov,215,3,-1,0,unknown,3
10970,34,self-employed,single,tertiary,no,876,yes,no,cellular,17,nov,145,2,-1,0,unknown,0
10971,42,services,married,secondary,no,1027,yes,no,telephone,17,nov,188,2,168,2,failure,1
10972,56,admin.,divorced,secondary,no,3337,yes,no,telephone,17,nov,99,3,-1,0,unknown,2
10973,54,technician,married,unknown,no,1162,no,no,telephone,17,nov,37,2,-1,0,unknown,3
10974,42,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359,2,-1,0,unknown,1
10975,51,technician,married,secondary,no,614,no,no,cellular,17,nov,85,2,-1,0,unknown,3
10976,41,admin.,married,secondary,no,0,yes,no,cellular,17,nov,595,2,-1,0,unknown,1
10977,36,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,273,2,131,1,failure,1
10978,54,admin.,married,secondary,no,2935,yes,yes,cellular,17,nov,137,2,-1,0,unknown,1
10979,58,management,married,tertiary,no,1101,no,no,telephone,17,nov,99,3,-1,0,unknown,2
10980,41,management,single,secondary,no,1286,yes,no,telephone,17,nov,661,4,-1,0,unknown,1
10981,53,technician,divorced,secondary,no,453,no,no,cellular,17,nov,148,2,-1,0,unknown,3
10982,48,technician,married,tertiary,no,1036,yes,yes,telephone,17,nov,71,2,-1,0,unknown,1
10983,43,management,married,tertiary,no,2767,yes,no,cellular,17,nov,374,1,186,7,failure,1
10984,40,technician,married,secondary,no,1269,yes,no,cellular,17,nov,353,1,172,1,failure,1
10985,56,services,married,secondary,no,1150,no,yes,cellular,17,nov,107,1,117,3,failure,2
10986,37,technician,married,secondary,no,5115,yes,no,cellular,17,nov,1210,2,171,4,failure,1
10987,38,services,married,secondary,no,18,yes,yes,cellular,17,nov,118,2,-1,0,unknown,1
10988,38,services,married,primary,no,0,yes,no,cellular,17,nov,960,2,-1,0,unknown,1
10989,43,management,single,secondary,no,469,yes,no,cellular,17,nov,181,4,-1,0,unknown,1
10990,38,management,married,tertiary,no,1680,yes,no,cellular,17,nov,414,2,-1,0,unknown,1
10991,51,services,divorced,secondary,no,12,yes,no,cellular,17,nov,150,1,-1,0,unknown,1
10992,45,entrepreneur,married,secondary,no,781,no,yes,cellular,17,nov,652,2,126,2,failure,3
10993,34,blue-collar,married,secondary,no,0,yes,no,cellular,17,nov,301,1,-1,0,unknown,0
10994,36,management,married,tertiary,no,6153,no,no,telephone,17,nov,240,3,-1,0,unknown,3
10995,46,self-employed,married,tertiary,no,0,yes,yes,cellular,17,nov,258,1,-1,0,unknown,1
10996,42,technician,married,secondary,no,525,no,no,cellular,17,nov,172,3,-1,0,unknown,3
10997,56,self-employed,divorced,primary,no,97,no,yes,telephone,17,nov,215,1,-1,0,unknown,3
10998,44,technician,divorced,secondary,no,106,yes,no,unknown,17,nov,17,1,175,1,failure,1
10999,49,technician,single,secondary,no,-188,yes,yes,cellular,17,nov,454,1,-1,0,unknown,1
11000,48,technician,married,secondary,no,42,yes,yes,cellular,17,nov,92,1,-1,0,unknown,1
11001,40,blue-collar,married,secondary,no,755,no,no,cellular,17,nov,408,1,117,1,failure,3
11002,42,management,married,tertiary,no,981,yes,no,cellular,17,nov,276,1,-1,0,unknown,1
